"facultyName","subjectName","courseLetters","courseNumbers","courseTitle","courseSummary"
"Faculty of Arts","Interdisciplinary Undergraduate & Graduate Courses","INT D","600","Building Foundations","Transdisciplinary/interdisciplinary lecture series on maternal-fetal-newborn health are presented; Defining and navigating the challenges of conducting Interdisciplinary research, defining conceptual frameworks, research resources, research approaches to MFN health, research grant funding structures and grant review, communicating outside of academia, and a variety of maternal-fetal-newborn transdisciplinary health topics; genetics, neuroscience, pharmacology, physiology, nursing, health population outcomes. Four projects involving transdisciplinary/interdisciplinary composition related to the lecture series will be required."
"Faculty of Arts","Interdisciplinary Undergraduate & Graduate Courses","INT D","660","Selected Topics in PhD Studies in Nursing","Selected topics in nursing at the doctoral level."
"Faculty of Arts","Interdisciplinary Undergraduate & Graduate Courses","INT D","665","Advanced Natural Resource Economics","Applied economic modeling of resource utilization and environmental issues with a focus in forestry and agriculture. Topics may include current Canadian and international issues in the area of environmental valuation, energy, climate change, biodiversity and conservation as related to Forestry and Agriculture. Prerequisite: AREC 365; AREC 313 and ECON 281 recommended. Credit will only be given for one of AREC 465 and INT D 665. Available only to students in MBA/MAg, MBA/MF, MBA in Natural Resource and Energy Programs, or by consent of the instructor. [Resource Economics and Environmental Sociology]"
"Faculty of Arts","Interdisciplinary Undergraduate & Graduate Courses","INT D","670","Research Ethics","Examines the ethical issues which arise in research involving human subjects. Research methods studied may include clinical trials, surveys, secondary analysis of stored data, and the observation of public behavior. Problems encountered in studying particular populations, such as children or persons with dementia, will also be studied. Prerequisite: consent of Instructor. [Faculty of Nursing, Faculty of Medicine and Dentistry, John Dossetor Health Ethics Centre]."
"Faculty of Arts","Interdisciplinary Undergraduate & Graduate Courses","INT D","690","Topics in Knowledge Utilization","This course examines the scientific, theoretical, and historical underpinnings of the distinct but related fields of knowledge utilization, knowledge translation and innovation diffusion. Attention is given to contemporary manifestations in Canadian society such as evidence-based/evidence-informed decision-making, and in health care such as evidence-based medicine, and evidence-based practice. Particular attention will be given to the challenges of knowledge use in complex organizations and in the use of strategies to increase the use of knowledge, primarily although not exclusively the use of scientific knowledge. The course will focus on the central conceptual and methodological challenges in the field."
"Faculty of Arts","Italian","ITAL","111","Beginners' Italian I","Italian grammar and pronunciation. Readings of easy texts dealing with different aspects of Italian culture. Note: not to be taken by students with credit in ITAL 100, or with native or near native proficiency, or with Italian 30 or its equivalents in Canada and other countries."
"Faculty of Arts","Italian","ITAL","112","Beginners' Italian II","Prerequisite: ITAL 111 or consent of Department. Note: not to be taken by students with credit in ITAL 100, or with native or near native proficiency, or with Italian 30 or its equivalents in Canada and other countries."
"Faculty of Arts","Italian","ITAL","205","Topics in Italian Studies","Modern Italy studied through its cultural context and forms of expression. The course will be taught in English."
"Faculty of Arts","Italian","ITAL","211","Second-Year Italian I","Selected contemporary prose and poetry. Advanced grammar and phonetics. Prerequisite: Italian 30 (or equivalent) or ITAL 112 or consent of Department. Note: not to be taken by students with credit in ITAL 250."
"Faculty of Arts","Italian","ITAL","212","Second-Year Italian II","Prerequisite: ITAL 211 or consent of Department. Note: not to be taken by students with credit in ITAL 250."
